iter	Passed	Remaining
157	512	1109
158	515	1106
159	518	1101
160	521	1098
161	525	1096
162	528	1093
163	735	1505
164	741	1506
165	748	1505
166	755	1507
167	761	1505
168	768	1504
169	774	1503
170	780	1501
171	785	1498
172	790	1494
173	795	1490
174	802	1489
175	807	1485
176	809	1477
177	816	1476
178	821	1473
179	827	1470
180	833	1469
181	839	1467
182	844	1463
183	849	1458
184	855	1455
185	860	1452
186	864	1447
187	870	1444
188	876	1442
189	881	1437
190	886	1433
191	891	1430
192	896	1426
193	901	1421
194	905	1416
195	911	1413
196	916	1409
197	921	1406
198	926	1401
199	931	1396
200	935	1392
201	940	1387
202	945	1383
203	950	1379
204	957	1377
205	962	1373
206	966	1367
207	970	1362
208	974	1356
209	977	1350
210	981	1344
211	985	1338
212	989	1333
213	992	1326
214	995	1319
215	998	1312
216	1003	1308
217	1006	1301
218	1011	1298
219	1016	1294
220	1021	1289
221	1024	1282
222	1026	1275
223	1029	1268
224	1032	1262
225	1036	1257
226	1040	1251
227	1043	1245
228	1046	1238
229	1050	1233
230	1055	1228
231	1058	1223
232	1061	1216
233	1066	1212
234	1068	1205
235	1071	1198
236	1074	1192
237	1076	1185
238	1079	1178
239	1083	1173
240	1087	1168
241	1090	1163
242	1095	1158
243	1099	1153
244	1103	1148
245	1106	1142
246	1108	1135
247	1112	1129
248	1115	1124
249	1120	1120
250	1123	1115
251	1127	1109
252	1131	1104
253	1136	1101
254	1141	1096
255	1146	1092
256	1149	1087
257	1152	1081
258	1157	1076
259	1164	1074
260	1169	1070
261	1174	1067
262	1181	1064
263	1187	1061
264	1194	1059
265	1201	1057
266	1208	1054
267	1214	1051
268	1219	1047
269	1225	1044
270	1230	1039
271	1233	1033
272	1236	1028
273	1239	1022
274	1241	1016
275	1245	1010
276	1249	1005
277	1252	1000
278	1255	994
279	1258	988
280	1262	983
281	1266	978
282	1268	972
283	1271	967
284	1275	961
285	1279	957
286	1282	951
287	1285	946
288	1288	940
289	1291	935
290	1296	930
291	1299	925
292	1302	920
293	1305	914
294	1309	910
295	1313	905
296	1316	899
297	1319	894
298	1322	889
299	1326	884
300	1329	879
301	1332	873
302	1335	868
303	1338	863
304	1342	858
305	1345	853
306	1348	847
307	1351	842
308	1354	837
309	1358	832
310	1361	827
311	1364	822
312	1368	817
313	1370	811
314	1373	806
315	1377	801
316	1380	796
317	1383	791
318	1386	786
319	1390	781
320	1394	777
321	1396	771
322	1398	766
323	1402	761
324	1405	756
325	1409	752
326	1412	747
327	1416	742
328	1419	738
329	1425	734
330	1428	729
331	1431	724
332	1434	719
333	1438	714
334	1441	710
335	1444	704
336	1447	700
337	1451	695
338	1455	691
339	1459	686
340	1462	681
341	1467	678
342	1470	672
343	1474	668
344	1477	664
345	1482	659
346	1484	654
347	1488	650
348	1493	646
349	1497	641
350	1500	637
351	1505	632
352	1509	628
353	1512	623
354	1514	618
355	1517	613
356	1520	609
357	1524	604
358	1528	600
359	1531	595
360	1534	590
361	1538	586
362	1541	581
363	1546	577
364	1549	573
365	1553	568
366	1557	564
367	1560	559
368	1564	555
369	1567	550
370	1570	546
371	1573	541
372	1575	536
373	1578	531
374	1581	527
375	1585	522
376	1589	518
377	1592	514
378	1596	509
379	1601	505
380	1605	501
381	1608	496
382	1612	492
383	1614	487
384	1619	483
385	1622	479
386	1625	474
387	1629	470
388	1633	466
389	1637	461
390	1640	457
391	1644	453
392	1647	448
393	1650	444
394	1654	439
395	1657	435
396	1662	431
397	1665	426
398	1669	422
399	1673	418
400	1676	413
401	1679	409
402	1684	405
403	1687	401
404	1690	396
405	1694	392
406	1698	388
407	1702	383
408	1705	379
409	1708	375
410	1711	370
411	1716	366
412	1748	368
413	1754	364
414	1760	360
415	1765	356
416	1770	352
417	1775	348
418	1782	344
419	1786	340
420	1792	336
421	1798	332
422	1805	328
423	1811	324
424	1815	320
425	1819	316
426	1823	311
427	1826	307
428	1831	303
429	1834	298
430	1837	294
431	1840	289
432	1843	285
433	1848	281
434	1851	276
435	1854	272
436	1857	267
437	1861	263
438	1864	259
439	1867	254
440	1871	250
441	1874	245
442	1878	241
443	1882	237
444	1886	233
445	1888	228
446	1891	224
447	1895	220
448	1898	215
449	1901	211
450	1904	206
451	1908	202
452	1911	198
453	1914	194
454	1917	189
455	1921	185
456	1924	181
457	1928	176
458	1932	172
459	1936	168
460	1939	164
461	1943	159
462	1947	155
463	1951	151
464	1953	147
465	1956	142
466	1960	138
467	1963	134
468	1966	130
469	1970	125
470	1974	121
471	1977	117
472	1980	113
473	1986	108
474	1991	104
475	1995	100
476	1998	96
477	2002	92
478	2004	87
479	2008	83
480	2011	79
481	2014	75
482	2018	71
483	2021	66
484	2025	62
485	2027	58
486	2030	54
487	2034	50
488	2037	45
489	2042	41
490	2044	37
491	2048	33
492	2053	29
493	2058	24
494	2061	20
495	2064	16
496	2066	12
497	2070	8
498	2073	4
499	2078	0
