iter	Accuracy	Logloss
130	0.8945147679	0.2902038946
131	0.8945147679	0.2894101289
132	0.8973277075	0.2871719397
133	0.8973277075	0.2869394685
134	0.8959212377	0.2864022176
135	0.8959212377	0.2855037463
136	0.8987341772	0.2842651435
137	0.8987341772	0.2836266823
138	0.8973277075	0.2833750155
139	0.8987341772	0.2822208798
140	0.8987341772	0.2814704398
141	0.900140647	0.2805912971
142	0.9015471167	0.2797461286
143	0.9015471167	0.2794645991
144	0.9015471167	0.278914309
145	0.9015471167	0.2783965383
146	0.9015471167	0.2777569151
147	0.900140647	0.2771634654
148	0.9015471167	0.2765861361
149	0.9015471167	0.2764627958
150	0.9029535865	0.2762147881
151	0.9029535865	0.2760350812
152	0.9029535865	0.2751565521
153	0.900140647	0.2744064326
154	0.9015471167	0.2738525297
155	0.9029535865	0.2732005682
156	0.9029535865	0.2723086315
157	0.9043600563	0.2716150724
158	0.905766526	0.2706164387
159	0.9071729958	0.269642739
160	0.9043600563	0.2687956961
161	0.905766526	0.2679263007
162	0.9043600563	0.2667580327
163	0.9043600563	0.2665588385
164	0.9043600563	0.2654876197
165	0.9071729958	0.2646886455
166	0.9071729958	0.2640114197
167	0.9071729958	0.2639039332
168	0.9071729958	0.2637524295
169	0.9071729958	0.2630077175
170	0.9071729958	0.2627296898
171	0.9099859353	0.2611990125
172	0.9099859353	0.2606136085
173	0.9113924051	0.2600092289
174	0.9113924051	0.2596549767
175	0.9113924051	0.2594623164
176	0.9113924051	0.2588456312
177	0.9113924051	0.2582070616
178	0.9127988748	0.257978431
179	0.9127988748	0.2576190134
180	0.9127988748	0.2574473139
181	0.9127988748	0.2572792661
182	0.9127988748	0.2564491293
183	0.9127988748	0.2564365356
184	0.9127988748	0.255961846
185	0.9113924051	0.2554874659
186	0.9113924051	0.2552372817
187	0.9113924051	0.2545928653
188	0.9113924051	0.2537248248
189	0.9113924051	0.2536737327
190	0.9113924051	0.2530231717
191	0.9113924051	0.2527040487
192	0.9113924051	0.251836742
193	0.9113924051	0.2515469414
194	0.9127988748	0.250534374
195	0.9127988748	0.2504681787
196	0.9127988748	0.2502887369
197	0.9142053446	0.2494652534
198	0.9156118143	0.2492854103
199	0.9156118143	0.2483700737
200	0.9156118143	0.2479527959
201	0.9142053446	0.2477279174
202	0.9142053446	0.2474480998
203	0.9156118143	0.2466943817
204	0.9170182841	0.2449744663
205	0.9170182841	0.2437166104
206	0.9184247539	0.2431031638
207	0.9170182841	0.2428786405
208	0.9156118143	0.2416674808
209	0.9198312236	0.2412715673
210	0.9212376934	0.24111517
211	0.9198312236	0.2408221439
212	0.9212376934	0.2406354521
213	0.9212376934	0.2401402068
214	0.9226441632	0.239748613
215	0.9212376934	0.2395803967
216	0.9226441632	0.2383625607
217	0.9212376934	0.2376584183
218	0.9254571027	0.2363370683
219	0.9240506329	0.2358303693
220	0.9240506329	0.235449098
221	0.9240506329	0.2354287588
222	0.9240506329	0.2349172276
223	0.9240506329	0.2345532296
224	0.9240506329	0.2345235615
225	0.9240506329	0.2334631272
226	0.9240506329	0.2329819924
227	0.9254571027	0.2326135818
228	0.9254571027	0.2321137086
229	0.9268635724	0.2315610033
230	0.9268635724	0.2312136174
231	0.9282700422	0.2302434978
232	0.9282700422	0.2300855238
233	0.9310829817	0.2285447186
234	0.9310829817	0.2284295314
235	0.9310829817	0.2275406819
236	0.9310829817	0.2273365227
237	0.9310829817	0.2270953829
238	0.9310829817	0.2264847503
239	0.9310829817	0.2259471534
240	0.9310829817	0.2259173423
241	0.9310829817	0.2247010963
242	0.9310829817	0.2238439268
243	0.9310829817	0.2224369942
244	0.9310829817	0.2214285183
245	0.9324894515	0.2208356151
246	0.9338959212	0.2203644828
247	0.9324894515	0.2190594679
248	0.9324894515	0.2184522997
249	0.9324894515	0.218131288
250	0.9324894515	0.2177790471
251	0.9324894515	0.2172934505
252	0.9324894515	0.2171521277
253	0.9324894515	0.2165023696
254	0.9324894515	0.2161648137
255	0.9338959212	0.2158843986
256	0.9338959212	0.2158694557
257	0.9338959212	0.2147924639
258	0.9338959212	0.2147675456
259	0.9324894515	0.2143708357
260	0.9324894515	0.2136048023
261	0.9324894515	0.2135775115
262	0.9324894515	0.2134564353
263	0.9324894515	0.2130856683
264	0.9324894515	0.2126891892
265	0.9338959212	0.2119782119
266	0.9338959212	0.2113149167
267	0.935302391	0.2108447674
268	0.935302391	0.2106143971
269	0.9367088608	0.2101868813
270	0.935302391	0.2099515923
271	0.935302391	0.208955426
272	0.935302391	0.2087640964
273	0.935302391	0.2087059007
274	0.9367088608	0.2084025338
275	0.9367088608	0.2079645558
276	0.9367088608	0.2079148215
277	0.9381153305	0.2067544181
278	0.935302391	0.2051196829
279	0.935302391	0.2050876098
280	0.9338959212	0.2046267649
281	0.9381153305	0.2041010853
282	0.9395218003	0.203399238
283	0.9395218003	0.2020156789
284	0.9395218003	0.2017867085
285	0.9395218003	0.2014546397
286	0.9395218003	0.201249176
287	0.9395218003	0.200878046
288	0.9395218003	0.2007201108
289	0.94092827	0.2001693123
290	0.94092827	0.199996007
291	0.94092827	0.1997222969
292	0.9423347398	0.1994666831
293	0.9423347398	0.1992451166
294	0.9423347398	0.1988360245
295	0.9423347398	0.1986471872
296	0.9423347398	0.1986303837
297	0.9423347398	0.1978938951
298	0.9423347398	0.1975452561
299	0.9423347398	0.1967129859
300	0.9423347398	0.1960558553
301	0.9423347398	0.1956280352
302	0.9437412096	0.194676516
303	0.9437412096	0.1937324114
304	0.9437412096	0.1934603347
305	0.9451476793	0.1932137007
306	0.9451476793	0.1925028204
307	0.9451476793	0.1916452869
308	0.9465541491	0.1908952811
309	0.9479606188	0.190530744
310	0.9479606188	0.1899864033
311	0.9493670886	0.1890922654
312	0.9493670886	0.1885952621
313	0.9521800281	0.1877636198
314	0.9521800281	0.1874152665
315	0.9521800281	0.1871629461
316	0.9521800281	0.1867827496
317	0.9521800281	0.1864379376
318	0.9507735584	0.1856441443
319	0.9507735584	0.1852402783
320	0.9507735584	0.1849390894
321	0.9521800281	0.1845174866
322	0.9507735584	0.1839549266
323	0.9521800281	0.1836681993
324	0.9521800281	0.1827029678
325	0.9521800281	0.182607184
326	0.9507735584	0.182061515
327	0.9521800281	0.1812859421
328	0.9507735584	0.1810749953
329	0.9521800281	0.1810500272
330	0.9507735584	0.1808196534
331	0.9521800281	0.180601609
332	0.9535864979	0.1801533178
333	0.9535864979	0.1799356406
334	0.9535864979	0.1799069465
335	0.9549929677	0.1794864738
336	0.9549929677	0.1793587004
337	0.9549929677	0.1790543012
338	0.9563994374	0.1784611389
339	0.9563994374	0.1778405852
340	0.9563994374	0.1770404555
341	0.9563994374	0.1768458851
342	0.9549929677	0.1765096373
343	0.9549929677	0.1764402722
344	0.9549929677	0.1754940541
345	0.9578059072	0.1751401095
346	0.9578059072	0.1750189129
347	0.9578059072	0.1746226062
348	0.9578059072	0.1740076059
349	0.9578059072	0.1738077977
350	0.9578059072	0.1734741904
351	0.9578059072	0.1730331709
352	0.9578059072	0.1728809119
353	0.9578059072	0.1726259615
354	0.9578059072	0.1725150369
355	0.9578059072	0.1724326567
356	0.9578059072	0.1720867706
357	0.9578059072	0.1715221632
358	0.9578059072	0.171456532
359	0.9578059072	0.1709176248
360	0.9578059072	0.1705167812
361	0.9578059072	0.1700884364
362	0.9578059072	0.1699282629
363	0.9563994374	0.1695869086
364	0.9578059072	0.1690948936
365	0.9563994374	0.1686290662
366	0.9578059072	0.1681956038
367	0.9578059072	0.1676798096
368	0.9578059072	0.1674699406
369	0.9578059072	0.1674593701
370	0.9578059072	0.1670486323
371	0.9578059072	0.1667169559
372	0.9592123769	0.1663588899
373	0.9578059072	0.1661657714
374	0.9578059072	0.1659994246
375	0.9592123769	0.1657364206
376	0.9606188467	0.1651447439
377	0.9606188467	0.1650164372
378	0.9634317862	0.1648675269
379	0.9634317862	0.164408354
380	0.9634317862	0.1642292938
381	0.9634317862	0.1637419065
382	0.9634317862	0.1632245155
383	0.9634317862	0.1631081892
384	0.9620253165	0.1627322104
385	0.9606188467	0.1624344521
386	0.9606188467	0.16202272
387	0.9606188467	0.1615003741
388	0.9620253165	0.1611735684
389	0.9606188467	0.1610125655
390	0.9606188467	0.1606382338
391	0.9606188467	0.160270564
392	0.9606188467	0.1602086419
393	0.9592123769	0.1598389258
394	0.9606188467	0.1598254566
395	0.9606188467	0.1596554387
396	0.9606188467	0.1593933112
397	0.9606188467	0.1592242056
398	0.9620253165	0.1587298655
399	0.9634317862	0.1584142722
400	0.9662447257	0.1578428806
401	0.9662447257	0.1575817059
402	0.9662447257	0.1572776149
403	0.9662447257	0.1568483158
404	0.9662447257	0.1565496227
405	0.964838256	0.1564346214
406	0.964838256	0.1561582867
407	0.9662447257	0.1557810041
408	0.9676511955	0.1554697153
409	0.9676511955	0.1552653676
410	0.9676511955	0.1549314873
411	0.9662447257	0.1548332441
412	0.9662447257	0.1548245443
413	0.9676511955	0.1544139097
414	0.9676511955	0.1540962893
415	0.9676511955	0.1538853241
416	0.9676511955	0.1535466322
417	0.9676511955	0.1531563539
418	0.9676511955	0.1526992931
419	0.9676511955	0.1524455994
420	0.9676511955	0.1521880673
421	0.9676511955	0.1520424819
422	0.9676511955	0.1517826925
423	0.9676511955	0.1514715594
424	0.9676511955	0.1509567374
425	0.9676511955	0.1507243202
426	0.9676511955	0.1504788974
427	0.9676511955	0.1503028923
428	0.9676511955	0.1501143091
429	0.9676511955	0.1495842772
430	0.9676511955	0.1491852508
431	0.9676511955	0.1489199586
432	0.9676511955	0.1487677594
433	0.9690576653	0.1483430705
434	0.9690576653	0.147907187
435	0.9690576653	0.1474830775
436	0.9690576653	0.1472623305
437	0.9690576653	0.1465901545
438	0.9690576653	0.146305024
439	0.9690576653	0.1460302274
440	0.9690576653	0.1454985823
441	0.9690576653	0.1453987332
442	0.9690576653	0.1452686022
443	0.970464135	0.1447894063
444	0.970464135	0.1447743855
445	0.970464135	0.1447667855
446	0.970464135	0.1446812328
447	0.970464135	0.1444374021
448	0.970464135	0.1441029703
449	0.970464135	0.1437120248
450	0.970464135	0.1435714227
451	0.970464135	0.1433773573
452	0.970464135	0.143369942
453	0.970464135	0.1428165133
454	0.970464135	0.1427013979
455	0.970464135	0.142327017
456	0.970464135	0.1419980432
457	0.970464135	0.1414009679
458	0.970464135	0.1411822592
459	0.970464135	0.1409811663
460	0.970464135	0.1402420678
461	0.9718706048	0.1399746739
462	0.9718706048	0.1394280817
463	0.9718706048	0.1388794964
464	0.9718706048	0.1381237646
465	0.9718706048	0.1378789321
466	0.9718706048	0.1378523933
467	0.9718706048	0.1375326907
468	0.9718706048	0.1373652167
469	0.9732770745	0.1370378312
470	0.9718706048	0.1365908004
471	0.9732770745	0.1362600636
472	0.9732770745	0.1358440276
473	0.9732770745	0.1357912942
474	0.9746835443	0.1353521756
475	0.9746835443	0.1351050093
476	0.9746835443	0.1350988257
477	0.9746835443	0.1346444723
478	0.9746835443	0.1344118273
479	0.9746835443	0.134138515
480	0.9746835443	0.1338326626
481	0.9746835443	0.1335355595
482	0.9746835443	0.1332542279
483	0.9746835443	0.1328295889
484	0.9746835443	0.13280142
485	0.9746835443	0.132456153
486	0.9746835443	0.1321424645
487	0.9746835443	0.1319837956
488	0.9746835443	0.1316407418
489	0.9746835443	0.1314099141
490	0.9760900141	0.1311342955
491	0.9760900141	0.1306786566
492	0.9746835443	0.1305956409
493	0.9746835443	0.1305148982
494	0.9746835443	0.1303162126
495	0.9746835443	0.1301434488
496	0.9746835443	0.1297619956
497	0.9746835443	0.1292838906
498	0.9746835443	0.1291165225
499	0.9746835443	0.1286833568
