iter	Passed	Remaining
334	11002	5419
335	11053	5395
336	11092	5365
337	11126	5332
338	11170	5305
339	11222	5281
340	11257	5249
341	11287	5214
342	11315	5179
343	11345	5144
344	11389	5117
345	11419	5082
346	11461	5053
347	11507	5026
348	11542	4994
349	11571	4959
350	11610	4928
351	11654	4900
352	11689	4867
353	11723	4835
354	11752	4800
355	11786	4767
356	11833	4739
357	11866	4706
358	11897	4672
359	11922	4636
360	11968	4608
361	12010	4578
362	12063	4552
363	12102	4521
364	12147	4492
365	12175	4457
366	12185	4416
367	12195	4374
368	12203	4332
369	12213	4291
370	12222	4249
371	12233	4209
372	12246	4169
373	12255	4128
374	12263	4087
375	12270	4046
376	12279	4006
377	12287	3965
378	12297	3925
379	12303	3885
380	12310	3845
381	12319	3805
382	12327	3765
383	12334	3726
384	12342	3686
385	12351	3647
386	12354	3607
387	12358	3567
388	12361	3527
389	12364	3487
390	12368	3448
391	12371	3408
392	12376	3369
393	12379	3330
394	12383	3291
395	12387	3253
396	12390	3214
397	12394	3176
398	12398	3138
399	12401	3100
400	12405	3062
401	12409	3025
402	12413	2987
403	12416	2950
404	12420	2913
405	12423	2876
406	12429	2840
407	12434	2803
408	12474	2775
409	12491	2742
410	12497	2706
411	12502	2670
412	12506	2634
413	12509	2598
414	12513	2562
415	12516	2527
416	12519	2491
417	12523	2456
418	12527	2421
419	12531	2386
420	12534	2351
421	12537	2317
422	12541	2283
423	12547	2249
424	12553	2215
425	12556	2181
426	12559	2147
427	12563	2113
428	12566	2079
429	12570	2046
430	12573	2012
431	12576	1979
432	12579	1946
433	12582	1913
434	12586	1880
435	12589	1847
436	12592	1815
437	12598	1783
438	12604	1751
439	12611	1719
440	12622	1688
441	12630	1657
442	12638	1626
443	12649	1595
444	12656	1564
445	12663	1533
446	12670	1502
447	12677	1471
448	12685	1440
449	12688	1409
450	12691	1378
451	12695	1348
452	12698	1317
453	12700	1286
454	12704	1256
455	12707	1226
456	12710	1195
457	12714	1165
458	12719	1136
459	12723	1106
460	12726	1076
461	12730	1047
462	12736	1017
463	12742	988
464	12746	959
465	12750	930
466	12755	901
467	12762	872
468	12765	843
469	12769	815
470	12772	786
471	12776	757
472	12778	729
473	12781	701
474	12785	672
475	12788	644
476	12791	616
477	12795	588
478	12798	561
479	12801	533
480	12805	505
481	12807	478
482	12810	450
483	12814	423
484	12817	396
485	12820	369
486	12823	342
487	12826	315
488	12829	288
489	12833	261
490	12835	235
491	12838	208
492	12842	182
493	12845	156
494	12848	129
495	12852	103
496	12855	77
497	12858	51
498	12862	25
499	12865	0
